18.3848,0.00000,35.5741,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
18.3848,8.10300,35.5741,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,2,0
18.3848,16.2060,35.5741,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,2,0
18.3848,24.3090,35.5741,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,2,0
18.3848,32.4120,35.5741,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,3,0
-15.0561,0.00000,34.5451,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
-15.0561,8.10300,34.5451,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,2,0
-15.0561,16.2060,34.5451,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,2,0
-15.0561,24.3090,34.5451,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,2,0
-15.0561,32.4120,34.5451,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,3,0
-14.7429,0.00000,-31.5271,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
-14.7429,8.10300,-31.5271,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,2,0
-14.7429,16.2060,-31.5271,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,2,0
-14.7429,24.3090,-31.5271,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,2,0
-14.7429,32.4120,-31.5271,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,3,0
18.8378,0.00000,-31.3927,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
18.8378,8.10300,-31.3927,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,2,0
18.8378,16.2060,-31.3927,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,2,0
18.8378,24.3090,-31.3927,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,2,0
18.8378,32.4120,-31.3927,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,3,0
2.51522,0.500000,0.155121,0.00000,0.00000,0.00000,5.35700,5.03200,5.51900,0,4
-6.49300,7.30500,-13.0260,0.00000,0.00000,0.00000,3.01667,3.01667,3.01667,0,4
-6.33100,7.22400,12.6620,0.00000,0.00000,0.00000,3.01667,3.01667,3.01667,0,4
7.79200,7.46800,12.0130,0.00000,0.00000,0.00000,3.01667,3.01667,3.01667,0,4
12.3296,7.54900,-12.9920,0.00000,0.00000,0.00000,3.01667,3.01667,3.01667,0,4
