0.00000,0.00000,20.0000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
7.65367,0.00000,18.4776,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
14.1421,0.00000,14.1421,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
7.65367,0.00000,-18.4776,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-1.74846e-06,0.00000,-20.0000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-7.65367,0.00000,-18.4776,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-18.4776,0.00000,-7.65367,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-20.0000,0.00000,2.38498e-07,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-7.65367,0.00000,18.4776,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
29.2717,0.00000,-25.4486,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,10
19.0604,0.00000,-30.1430,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,10
10.5569,0.00000,-21.4845,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,10
