-11.8063,0.00000,34.3224,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,3,0
-6.39985,0.00000,34.1169,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,4,0
-0.554208,0.00000,33.8947,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2,7
5.29156,0.00000,33.6725,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,3,0
10.2380,0.00000,33.4845,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,2,0
15.5442,0.00000,33.2829,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1,0
10.5527,0.00000,-23.4660,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1,0
-10.4922,0.00000,-23.8848,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,3,0
-1.26120,0.00000,-32.5662,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,3,0
2.50000,0.60000,0.0000,0.00000,0.00000,0.00000,3.00000,3.00000,3.00000,1,4
