0.00000,0.500000,30.6210,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
21.6523,7.14300,21.6523,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
21.6523,16.0840,-21.6523,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
-2.67697e-06,23.5520,-30.6210,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
-16.2340,32.7920,-21.6520,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
-13.2110,40.2600,21.3280,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
2.500000,48.0000,33.1189,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
2.500000,42.0000,33.1189,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
2.500000,36.0000,33.1189,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
2.500000,30.0000,33.1189,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
2.500000,24.0000,33.1189,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
2.500000,18.0000,33.1189,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
2.500000,12.0000,33.1189,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
2.500000,6.00000,33.1189,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
2.500000,0.00000,32.7920,0.00000,0.00000,0.00000,1.01667,1.01667,1.01667,1,0
0.00000,0.500000,9.76600,0.00000,0.00000,0.00000,2.00000,2.00000,2.00000,0,4
6.90560,4.87000,6.90560,0.00000,0.00000,0.00000,2.00000,2.00000,2.00000,0,4
9.76600,9.59100,-4.26885e-07,0.00000,0.00000,0.00000,2.00000,2.00000,2.00000,0,4
6.90560,14.7860,-6.90560,0.00000,0.00000,0.00000,2.00000,2.00000,2.00000,0,4
-8.53771e-07,17.7080,-9.76600,0.00000,0.00000,0.00000,2.00000,2.00000,2.00000,0,4
-6.90560,21.1040,-6.90561,0.00000,0.00000,0.00000,2.00000,2.00000,2.00000,0,4
-9.76600,26.3800,1.16458e-07,0.00000,0.00000,0.00000,2.00000,2.00000,2.00000,0,4
-6.90561,31.4930,6.90560,0.00000,0.00000,0.00000,2.00000,2.00000,2.00000,0,4
