0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,10
-20.4214,0.00000,-37.8922,0.00000,0.280000,0.00000,1.00000,1.00000,1.00000,1
-16.2035,3.45511,-36.2818,0.00000,0.280000,0.00000,1.00000,1.00000,1.00000,1
-10.8793,0.00000,-18.0110,0.00000,-0.140000,0.00000,1.00000,1.00000,1.00000,1
-11.5530,0.00000,-13.0162,0.00000,-0.140000,0.00000,1.00000,1.00000,1.00000,1
-12.2060,0.00000,-8.38197,0.00000,-0.140000,0.00000,1.00000,1.00000,1.00000,1
-12.8465,0.00000,-3.83688,0.00000,-0.140000,0.00000,1.00000,1.00000,1.00000,1
-13.6251,0.00000,1.68853,0.00000,-0.140000,0.00000,1.00000,1.00000,1.00000,1
10.0237,0.00000,20.1657,0.00000,0.830000,0.00000,1.00000,1.00000,1.00000,1
12.4542,0.00000,17.5101,0.00000,0.830000,0.00000,1.00000,1.00000,1.00000,1
14.5731,0.00000,10.5784,0.00000,1.76000,0.00000,1.00000,1.00000,1.00000,1
13.8994,0.00000,7.04322,0.00000,1.76000,0.00000,1.00000,1.00000,1.00000,1
18.7159,0.00000,-1.37614,0.00000,1.54000,0.00000,1.00000,1.00000,1.00000,1
36.9446,0.00000,-7.73028,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
40.8035,3.31425,-11.8860,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
43.3826,0.00000,-17.1171,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
39.3572,2.90247,-20.8948,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
35.6129,0.269534,-24.1508,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
31.7699,0.00000,-27.4902,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
31.5877,1.07228,-31.9885,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
34.1346,3.22270,-34.9639,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
37.2220,10.6570,-38.5186,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
40.3683,4.87150,-42.1675,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
40.7697,0.00000,-44.2707,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
37.0877,2.62979,-48.0725,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
31.4848,0.00000,-52.1455,0.00000,0.0700002,0.00000,1.00000,1.00000,1.00000,1
