0.00000,0.00000,20.0000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
7.65367,0.00000,18.4776,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
14.1421,0.00000,14.1421,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
18.4776,0.00000,7.65367,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
20.0000,0.00000,-8.74228e-07,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
18.4776,0.00000,-7.65367,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
14.1421,0.00000,-14.1421,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
7.65367,0.00000,-18.4776,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-1.74846e-06,0.00000,-20.0000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-7.65367,0.00000,-18.4776,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-14.1421,0.00000,-14.1421,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-18.4776,0.00000,-7.65367,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-20.0000,0.00000,2.38498e-07,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-18.4776,0.00000,7.65367,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-14.1421,0.00000,14.1421,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
-7.65367,0.00000,18.4776,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1
