0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00000,3.00000
-45.1900,20.2400,0.670000,3.34000,5.53000,0.00000,200.000,200.000,159.360
52.9500,7.42000,0.00000,0.00000,3.49000,0.00000,200.000,200.000,200.000
7.42000,100.000,0.00000,4.66000,0.00000,0.00000,197.300,33.5600,200.000
159.870,94.4400,71.1600,3.14000,5.30000,0.00000,71.3300,200.000,200.000
-77.2300,5.06000,168.300,0.00000,0.00000,5.18000,102.360,99.8300,39.2900
0.00000,11.3000,-114.670,5.82000,4.20000,6.28000,200.000,200.000,200.000
55.3200,12.6500,-97.4700,5.63000,4.97000,6.28000,152.950,114.330,130.350
-4.72000,34.2300,110.960,1.01000,0.220000,0.280000,38.6200,186.340,25.6300
105.900,21.0800,57.0000,5.51000,6.13000,0.00000,4.38000,98.9900,107.930
73.5200,47.2200,-31.3700,0.00000,4.52000,5.89000,50.0800,85.5000,200.000
-70.8300,36.4200,-51.6100,6.22000,2.46000,2.87000,25.6400,200.000,68.3000
-71.1700,1.18000,54.6400,0.00000,1.45000,0.00000,200.000,200.000,22.9300
-125.800,100.000,142.330,3.77000,5.91000,0.00000,50.0000,200.000,30.0000
-0.680000,62.2300,-1.69000,1.47000,0.00000,6.28000,200.000,59.0200,49.5800
3.71000,53.9600,0.00000,0.00000,0.00000,0.00000,200.000,200.000,200.000
99.4900,0.00000,0.00000,0.00000,0.00000,0.00000,200.000,63.5800,200.000
-3.04000,32.7200,141.990,0.990000,0.00000,4.31000,200.000,200.000,200.000
138.610,100.000,61.7200,3.02000,2.86000,0.00000,33.3900,200.000,97.3000
177.740,27.6600,3.04000,4.65000,6.22000,4.67000,200.000,200.000,200.000
6.75000,86.0000,-10.1200,0.00000,4.84000,0.290000,200.000,115.680,76.5600
69.8100,63.7500,160.540,0.00000,0.00000,0.860000,200.000,53.9600,0.00000
-0.670000,3.37000,75.2100,3.86000,0.00000,0.00000,200.000,200.000,199.830
-200.000,100.000,-48.9000,4.32000,3.23000,0.880000,200.000,62.1400,22.6000
169.980,78.9200,16.5300,2.74000,0.00000,6.28000,94.1800,200.000,30.0000
-200.000,85.5000,200.000,6.28000,2.03000,0.00000,3.20000,43.0000,200.000
117.710,78.5800,30.0200,2.80000,3.30000,0.460000,66.3600,200.000,41.9900
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
150.000,0.00000,0.00000,0.00000,0.00000,0.00000,50.0000,50.0000,30.0000
